t_seconds,date,x_m,y_m,z_m,status,earth_umbra,earth_penumbra,moon_umbra,moon_penumbra,any_umbra,any_penumbra,any_eclipse,earth_umbra_g,earth_penumbra_g,moon_umbra_g,moon_penumbra_g
82040.0,2024-06-21T22:47:20.000Z,6224568.051393979,-445674.61408076715,3171139.65506556,full_sunlight,False,False,False,False,False,False,False,0.5427353670376543,0.5335792487867762,3.0408649051709844,3.031708786920106
82050.0,2024-06-21T22:47:30.000Z,6189685.9611566225,-454987.23595111293,3237402.402757831,full_sunlight,False,False,False,False,False,False,False,0.5454189935777327,0.5362628742939077,3.040756650917359,3.0316005316335337
82060.0,2024-06-21T22:47:40.000Z,6154084.574224252,-464246.9842480263,3303288.9354265872,full_sunlight,False,False,False,False,False,False,False,0.5480904516027906,0.5389343312915734,3.0406496823094766,3.0314935619982597
82070.0,2024-06-21T22:47:50.000Z,6117768.027795351,-473452.782906221,3368791.596469471,full_sunlight,False,False,False,False,False,False,False,0.5507494173096426,0.5415932959767145,3.0405440063647484,3.03138788503182
82080.0,2024-06-21T22:48:00.000Z,6080740.542176506,-482603.5621297911,3433902.7738930844,full_sunlight,False,False,False,False,False,False,False,0.5533955677031582,0.5442394453543266,3.0404396299796836,3.031283507630852
82090.0,2024-06-21T22:48:10.000Z,6043006.420291576,-491698.25851662783,3498614.9011982596,full_sunlight,False,False,False,False,False,False,False,0.5560285806375934,0.546872457278791,3.0403365599306675,3.0311804365718653
82100.0,2024-06-21T22:48:20.000Z,6004570.047182058,-500735.8151819003,3562920.4582586708,full_sunlight,False,False,False,False,False,False,False,0.5586481348582045,0.5494920104954887,3.040234802874759,3.0310786785120434
82110.0,2024-06-21T22:48:30.000Z,5965435.8894971,-509715.18188096967,3626811.972195414,full_sunlight,False,False,False,False,False,False,False,0.5612539100432928,0.5520977846828449,3.0401343653504607,3.0309782399900125
82120.0,2024-06-21T22:48:40.000Z,5925608.494974842,-518635.3151313435,3690282.0182447564,full_sunlight,False,False,False,False,False,False,False,0.5638455868465335,0.5546894604946584,3.0400352537784943,3.0308791274266196
82130.0,2024-06-21T22:48:50.000Z,5885092.491913519,-527495.1783340308,3753323.220621624,full_sunlight,False,False,False,False,False,False,False,0.5664228469397037,0.5572667196028285,3.039937474462573,3.0307813471256977
82140.0,2024-06-21T22:49:00.000Z,5843892.588634026,-536293.7418939108,3815928.253376067,full_sunlight,False,False,False,False,False,False,False,0.5689853730557174,0.5598292447403913,3.0398410335901684,3.030684905274842
82150.0,2024-06-21T22:49:10.000Z,5802013.57293235,-545029.9833394743,3878089.841245268,full_sunlight,False,False,False,False,False,False,False,0.5715328490320352,0.5623767197449282,3.0397459372332705,3.0305898079461633
82160.0,2024-06-21T22:49:20.000Z,5759460.311523614,-553702.8874415512,3939800.7604983277,full_sunlight,False,False,False,False,False,False,False,0.5740649598543678,0.5649088296022701,3.039652191349129,3.030496061097031
82170.0,2024-06-21T22:49:30.000Z,5716237.74947608,-562311.4463313811,4001053.839776385,full_sunlight,False,False,False,False,False,False,False,0.5765813917007682,0.5674252604905897,3.039559801781033,3.030403670570854
82180.0,2024-06-21T22:49:40.000Z,5672350.909636878,-570854.659617657,4061841.9609254226,full_sunlight,False,False,False,False,False,False,False,0.5790818319859934,0.5699256998247626,3.0394687742590247,3.0303126420977944
