t_seconds,date,x_m,y_m,z_m,status,earth_umbra,earth_penumbra,moon_umbra,moon_penumbra,any_umbra,any_penumbra,any_eclipse,earth_umbra_g,earth_penumbra_g,moon_umbra_g,moon_penumbra_g
478200.0,2026-01-06T12:50:00.000Z,-6638533.158762565,-7158454.183022169,2488290.111309244,full_sunlight,False,False,False,False,False,False,False,1.2505438394660806,1.241080868588571,2.440313439680753,2.4308504688032437
478500.0,2026-01-06T12:55:00.000Z,-7491100.403285541,-6680374.2934337715,876928.5614495042,full_sunlight,False,False,False,False,False,False,False,1.2465230241627572,1.2370600563923493,2.441220682661382,2.431757714890974
478800.0,2026-01-06T13:00:00.000Z,-8081524.303180219,-5968520.683814227,-765161.2574307512,full_sunlight,False,False,False,False,False,False,False,1.2295435190955137,1.220080562349612,2.4412582791614605,2.4317953224155593
479100.0,2026-01-06T13:05:00.000Z,-8389169.174374696,-5047822.151553901,-2380444.93498853,full_sunlight,False,False,False,False,False,False,False,1.2004363287420718,1.1909733905722122,2.4403909316994317,2.4309279935295725
479400.0,2026-01-06T13:10:00.000Z,-8403340.360489264,-3950536.350013707,-3912349.671755921,full_sunlight,False,False,False,False,False,False,False,1.1605443629576406,1.1510814502841527,2.43862005577436,2.429157143100872
479700.0,2026-01-06T13:15:00.000Z,-8123649.4392247945,-2715099.0516822897,-5307266.747553325,full_sunlight,False,False,False,False,False,False,False,1.111568779362944,1.102105898232335,2.4359841515912084,2.426521270460599
480000.0,2026-01-06T13:20:00.000Z,-7560005.648546514,-1384755.6885193572,-6516437.604064161,full_sunlight,False,False,False,False,False,False,False,1.0554175932065613,1.0459547485802878,2.4325569877397597,2.4230941431134867
480300.0,2026-01-06T13:25:00.000Z,-6732239.996773964,-6030.340422138106,-7497654.260660541,full_sunlight,False,False,False,False,False,False,False,0.9940880205351482,0.9846252161171062,2.428443755316513,2.4189809508984714
480600.0,2026-01-06T13:30:00.000Z,-5669383.284748751,1372908.8258712133,-8216715.981104981,full_sunlight,False,False,False,False,False,False,False,0.9295943992342269,0.9201316373427272,2.4237755653559194,2.41431280346442
480900.0,2026-01-06T13:35:00.000Z,-4408630.93452448,2703928.27036166,-8648596.620458748,full_sunlight,False,False,False,False,False,False,False,0.8639378094948363,0.8544750909831563,2.4187028067567002,2.40924008824502
481200.0,2026-01-06T13:40:00.000Z,-2994036.1147359796,3940594.6670035925,-8778289.65576105,full_sunlight,False,False,False,False,False,False,False,0.799104829019934,0.7896421532478027,2.4133879377356866,2.403925261963555
481500.0,2026-01-06T13:45:00.000Z,-1474978.4284810303,5039773.852920851,-8601309.614664016,full_sunlight,False,False,False,False,False,False,False,0.7370793634478853,0.7276167283045779,2.4079982542576994,2.3985356191143916
481800.0,2026-01-06T13:50:00.000Z,95541.02343941806,5963114.053798505,-8123838.743226753,full_sunlight,False,False,False,False,False,False,False,0.6798502867354348,0.6703876887135205,2.402699084668646,2.393236486646732
482100.0,2026-01-06T13:55:00.000Z,1662724.9340275256,6678368.432200862,-7362516.2495221095,full_sunlight,False,False,False,False,False,False,False,0.6293972334247588,0.619934667742003,2.3976477313691476,2.3881851656863917
482400.0,2026-01-06T14:00:00.000Z,3171869.579982742,7160515.546451183,-6343875.27783979,full_sunlight,False,False,False,False,False,False,False,0.5876381864792649,0.5781756472446854,2.392988347632676,2.383525808398096
482700.0,2026-01-06T14:05:00.000Z,4570260.10715618,7392639.914728649,-5103441.307841849,full_sunlight,False,False,False,False,False,False,False,0.5563285660680706,0.5468660464867121,2.3888478217320412,2.379385302150683
483000.0,2026-01-06T14:10:00.000Z,5809009.246883596,7366539.666053175,-3684515.757783466,full_sunlight,False,False,False,False,False,False,False,0.5369157563908227,0.5274532490004515,2.385332651710082,2.3758701443197103
483300.0,2026-01-06T14:15:00.000Z,6844775.56164672,7083035.035000345,-2136680.0392603013,full_sunlight,False,False,False,False,False,False,False,0.5303748410588499,0.5209123379905444,2.3825267347020436,2.3730642316337383
483600.0,2026-01-06T14:20:00.000Z,7641297.704106864,6551960.511699263,-514067.44003289734,full_sunlight,False,False,False,False,False,False,False,0.5370715205345343,0.5276090137881392,2.3804899624224944,2.3710274556760993
483900.0,2026-01-06T14:25:00.000Z,8170684.625870292,5791834.842263563,1126537.8838386452,full_sunlight,False,False,False,False,False,False,False,0.5567008903833923,0.5472383721080787,2.3792575041496558,2.3697949858743423
484200.0,2026-01-06T14:30:00.000Z,8414409.071931591,4829216.592350247,2727705.100430666,full_sunlight,False,False,False,False,False,False,False,0.5883267909429297,0.5788642537127693,2.3788396634735713,2.3693771262434105
