t_seconds,date,x_m,y_m,z_m,status,earth_umbra,earth_penumbra,moon_umbra,moon_penumbra,any_umbra,any_penumbra,any_eclipse,earth_umbra_g,earth_penumbra_g,moon_umbra_g,moon_penumbra_g
72300.0,2026-01-01T20:05:00.000Z,4967466.61632119,20487416.312940277,3528030.5684456145,full_sunlight,False,False,False,False,False,False,False,0.1905706956075888,0.18110903084758032,2.743972432460671,2.7345107677006624
72600.0,2026-01-01T20:10:00.000Z,3758548.14281248,20798989.25353816,3182163.0793052632,full_sunlight,False,False,False,False,False,False,False,0.15161698770238208,0.14215534676957275,2.74106469658665,2.731603055653841
72900.0,2026-01-01T20:15:00.000Z,2535823.8798051225,21034163.866336614,2824603.5735813584,full_sunlight,False,False,False,False,False,False,False,0.11749181830397003,0.10803019666155013,2.73818342632639,2.72872180468397
73200.0,2026-01-01T20:20:00.000Z,1303784.8923650999,21192074.54012186,2456665.5710786125,full_sunlight,False,False,False,False,False,False,False,0.08947634375094544,0.0800147367899056,2.735344451330332,2.7258828443692926
73500.0,2026-01-01T20:25:00.000Z,66956.67271674704,21272139.519223306,2079700.7957584732,full_sunlight,False,False,False,False,False,False,False,0.06897159684818328,0.05950999990419552,2.7325632776744078,2.7231016807304202
73800.0,2026-01-01T20:30:00.000Z,-1170117.4951350596,21274063.06938655,1695094.2081130547,full_sunlight,False,False,False,False,False,False,False,0.0572745979643036,0.04781300633480564,2.729854995080357,2.7203934034508586
74100.0,2026-01-01T20:35:00.000Z,-2402893.239595825,21197836.590842355,1304258.9141332917,full_sunlight,False,False,False,False,False,False,False,0.05525246194580667,0.045790870907227235,2.727234189941343,2.717772598902763
74400.0,2026-01-01T20:40:00.000Z,-3626841.8127716254,21043738.674007785,908630.9696421339,full_sunlight,False,False,False,False,False,False,False,0.0630598460480396,0.053598250873101556,2.724714864999645,2.715253269824707
74700.0,2026-01-01T20:45:00.000Z,-4837466.747062398,20812334.097197924,509664.09917061013,full_sunlight,False,False,False,False,False,False,False,0.08008452229136748,0.07062291826640571,2.7223103663807087,2.712848762355747
75000.0,2026-01-01T20:50:00.000Z,-6030320.395413875,20504471.7696787,108824.3488903412,full_sunlight,False,False,False,False,False,False,False,0.10516060594754248,0.095698988389773,2.720033318536616,2.710571700978847
75300.0,2026-01-01T20:55:00.000Z,-7201020.293973597,20121281.627337817,-292415.30662339285,full_sunlight,False,False,False,False,False,False,False,0.1368991016663351,0.12743746594101227,2.717895567496625,2.708433931771302
75600.0,2026-01-01T21:00:00.000Z,-8345265.286519251,19664170.49217634,-692580.3838376072,full_sunlight,False,False,False,False,False,False,False,0.17395849860805462,0.16449684014545368,2.7159081326669843,2.7064464742043834
75900.0,2026-01-01T21:05:00.000Z,-9458851.350890582,19134816.91070933,-1090200.315848448,full_sunlight,False,False,False,False,False,False,False,0.21518633674938176,0.2057246510615442,2.7140811672708773,2.70461948158304
76200.0,2026-01-01T21:10:00.000Z,-10537687.068742711,18535164.990197293,-1483813.86400781,full_sunlight,False,False,False,False,False,False,False,0.2596561460466136,0.2501944287437945,2.7124239273759043,2.7029622100730855
76500.0,2026-01-01T21:15:00.000Z,-11577808.681259286,17867417.255392518,-1871974.4955352095,full_sunlight,False,False,False,False,False,False,False,0.30664897397071467,0.2971872207774714,2.710944749324018,2.701482996130775
76800.0,2026-01-01T21:20:00.000Z,-12575394.675003033,17134026.55216025,-2253255.70718332,full_sunlight,False,False,False,False,False,False,False,0.35561576465838,0.34615397142924315,2.709651035260096,2.7001892420309597
77100.0,2026-01-01T21:25:00.000Z,-13526779.843834719,16337687.027911868,-2626256.275224894,full_sunlight,False,False,False,False,False,False,False,0.40613894860772937,0.396677111342399,2.7085492463521392,2.6990874090868093
77400.0,2026-01-01T21:30:00.000Z,-14428468.77479814,15481324.222245237,-2989605.412305832,full_sunlight,False,False,False,False,False,False,False,0.4579000033380964,0.4484381181961073,2.7076449032098857,2.6981830180678967
77700.0,2026-01-01T21:35:00.000Z,-15277148.708029583,14568084.304519024,-3341967.8120588856,full_sunlight,False,False,False,False,False,False,False,0.5106542010622989,0.5011922643771013,2.706942592939933,2.697480656254735
78000.0,2026-01-01T21:40:00.000Z,-16069701.72310612,13601322.498273347,-3682048.56279731,full_sunlight,False,False,False,False,False,False,False,0.5642116878006715,0.5547496960930756,2.7064459822242872,2.6969839905166912
78300.0,2026-01-01T21:45:00.000Z,-16803216.206781466,12584590.735440273,-4008597.912102901,full_sunlight,False,False,False,False,False,False,False,0.6184235419913992,0.608961491982334,2.706157835775172,2.6966957857661065
78600.0,2026-01-01T21:50:00.000Z,-17474997.559763215,11521624.58614947,-4320415.864687831,full_sunlight,False,False,False,False,False,False,False,0.6731715533207767,0.663709441943316,2.7060800395007423,2.696617928123282
78900.0,2026-01-01T21:55:00.000Z,-18082578.103047024,10416329.512620054,-4616356.59654037,full_sunlight,False,False,False,False,False,False,False,0.7283607152734854,0.7188985396840986,2.706213627712917,2.6967514521235305
79200.0,2026-01-01T22:00:00.000Z,-18623726.14733394,9272766.498121472,-4895332.66906076,full_sunlight,False,False,False,False,False,False,False,0.7839136777069039,0.7744514352958863,2.7065588137179786,2.697096571306961
79500.0,2026-01-01T22:05:00.000Z,-19096454.19219759,8095137.104286297,-5156319.027648331,full_sunlight,False,False,False,False,False,False,False,0.8397666118144057,0.8303043002154548,2.707115023151339,2.697652711552388
79800.0,2026-01-01T22:10:00.000Z,-19499026.224931605,6887768.012146615,-5398356.7700152965,full_sunlight,False,False,False,False,False,False,False,0.8958660946146937,0.8864037117135926,2.707880929447822,2.698418546546721
80100.0,2026-01-01T22:15:00.000Z,-19829964.092376377,5655095.104143245,-5620556.670369724,full_sunlight,False,False,False,False,False,False,False,0.9521667319730132,0.942704275915391,2.7088544908762633,2.6993920348186413
80400.0,2026-01-01T22:20:00.000Z,-20088052.922486633,4401647.146017321,-5822102.446527681,full_sunlight,False,False,False,False,False,False,False,1.008629318525158,0.9991667877232978,2.710032988610157,2.7005704578082965
80700.0,2026-01-01T22:25:00.000Z,-20272345.575943116,3132029.128926607,-6002253.757979092,full_sunlight,False,False,False,False,False,False,False,1.0652193886871446,1.0557567818258144,2.711413065352997,2.701950458491667
81000.0,2026-01-01T22:30:00.000Z,-20382166.111718796,1850905.333334636,-6160348.923938261,full_sunlight,False,False,False,False,False,False,False,1.1219060520100352,1.112443368051321,2.7129907640861313,2.7035280801274166
81300.0,2026-01-01T22:35:00.000Z,-20417112.25416813,562982.1771983812,-6295807.351454924,full_sunlight,False,False,False,False,False,False,False,1.1786610333897918,1.1691982715769114,2.714761566557036,2.7052988047441557
81600.0,2026-01-01T22:40:00.000Z,-20377056.852904484,-727009.0882824855,-6408131.664741336,full_sunlight,False,False,False,False,False,False,False,1.2354578574936552,1.225995017353745,2.7167204311758897,2.70725759103598
81900.0,2026-01-01T22:45:00.000Z,-20262148.33045023,-2014329.771580723,-6496909.527979894,full_sunlight,False,False,False,False,False,False,False,1.2922711295567042,1.282808210902563,2.71886183003695,2.7093989113828085
82200.0,2026-01-01T22:50:00.000Z,-20072810.116374474,-3294251.158379156,-6561815.155011455,full_sunlight,False,False,False,False,False,False,False,1.3490758729931316,1.3396128759239159,2.72117978482801,2.711716787758794
82500.0,2026-01-01T22:55:00.000Z,-19809739.070360146,-4562071.889649496,-6602610.500461221,full_sunlight,False,False,False,False,False,False,False,1.405846889045534,1.396383813946406,2.7236679014352725,2.7142048263361445
82800.0,2026-01-01T23:00:00.000Z,-19473902.90035295,-5813135.236387947,-6619146.128033539,full_sunlight,False,False,False,False,False,False,False,1.4625581055238734,1.453094953064597,2.7263194030921536,2.716856250632877
83100.0,2026-01-01T23:05:00.000Z,-19066536.585625403,-7042846.207554776,-6611361.752894689,full_sunlight,False,False,False,False,False,False,False,1.51918188077636,1.5097186519088535,2.7291271619583184,2.719663933090812
83400.0,2026-01-01T23:10:00.000Z,-18589137.818229415,-8246688.428417355,-6579286.456259356,full_sunlight,False,False,False,False,False,False,False,1.5756882252812812,1.5662249212361372,2.7320837290497053,2.7226204250045614
83700.0,2026-01-01T23:15:00.000Z,-18043461.479894605,-9420240.727385618,-6523038.57149814,full_sunlight,False,False,False,False,False,False,False,1.6320438962133792,1.6225805184953586,2.73518136247125,2.7257179847532296
84000.0,2026-01-01T23:20:00.000Z,-17431513.17494896,-10559193.370530337,-6442825.242285904,full_sunlight,False,False,False,False,False,False,False,1.6882113091839634,1.6787478595664853,2.738412053931637,2.728948604314159
84300.0,2026-01-01T23:25:00.000Z,-16755541.843277972,-11659363.884300962,-6338941.654509891,full_sunlight,False,False,False,False,False,False,False,1.744147194730224,1.734683675248869,2.7417675535437733,2.7323040340624183
84600.0,2026-01-01T23:30:00.000Z,-16018031.480687546,-12716712.408496924,-6211769.94484809,full_sunlight,False,False,False,False,False,False,False,1.7998009029790871,1.7903373159241387,2.7452393929360683,2.7357758058811195
84900.0,2026-01-01T23:35:00.000Z,-15221691.9972868,-13727356.523287378,-6061777.790108954,full_sunlight,False,False,False,False,False,False,False,1.8551122251958592,1.8456485731039092,2.7488189067181854,2.739355254626236
85200.0,2026-01-01T23:40:00.000Z,-14369449.247640312,-14687585.496024031,-5889516.682588055,full_sunlight,False,False,False,False,False,False,False,1.9100085512510114,1.9005448368956634,2.752497252361087,2.7430335380057387
85500.0,2026-01-01T23:45:00.000Z,-13464434.269455694,-15593873.89572725,-5695619.897843174,full_sunlight,False,False,False,False,False,False,False,1.9644011111967876,1.9549373375784873,2.75626542856512,2.7468016549468195
85800.0,2026-01-01T23:50:00.000Z,-12509971.770449298,-16442894.525456507,-5480800.162410881,full_sunlight,False,False,False,False,False,False,False,2.018179948757866,2.0087161190929015,2.7601142922020965,2.750650462537132
86100.0,2026-01-01T23:55:00.000Z,-11509567.905771913,-17231530.625279814,-5245847.030083133,full_sunlight,False,False,False,False,False,False,False,2.0712071342236613,2.0617432519323677,2.7640345739278662,2.7545706916365726
